"","Month","Date","#OR","#RT","#Total","#Geo","MaxRt","MDRT","MaxLike","MDLike"
"4112","07","2020_07_12_07",45616,117569,163185,47,246864,54,18596,0
"4113","07","2020_07_12_08",42716,117929,160645,82,249732,55,17798,0
"4114","07","2020_07_12_09",44922,118635,163557,75,326957,43,433065,0
"4115","07","2020_07_12_10",44635,120359,164994,76,249903,47,20566,0
"4116","07","2020_07_12_11",44183,123826,168009,72,234816,58,57459,0
"4117","07","2020_07_12_12",44549,123971,168520,89,234788,60,88773,0
"4118","07","2020_07_12_13",42591,126104,168695,66,216993,77,29139,0
"4119","07","2020_07_12_14",43128,123973,167101,59,389322,74,46940,0
"4120","07","2020_07_12_15",44143,122727,166870,83,249591,75,22340,0
"4121","07","2020_07_12_16",45089,122959,168048,71,234761,79,149701,0
"4122","07","2020_07_12_17",44168,123410,167578,63,234691,82,40667,0
"4123","07","2020_07_12_18",44232,122961,167193,74,234560,83,95175,0
"4124","07","2020_07_12_19",42783,124989,167772,69,326053,108,124526,0
"4125","07","2020_07_12_20",42101,126723,168824,65,249884,114,101895,0
"4126","07","2020_07_12_21",41775,124173,165948,64,326427,127,28938,0
"4127","07","2020_07_12_22",55595,177535,233130,71,326318,105,131427,0
"4128","07","2020_07_12_23",53526,179665,233191,79,329126,133,30845,0
"4129","07","2020_07_13_00",51781,177473,229254,57,250143,130,8452,0
"4130","07","2020_07_13_01",51193,180425,231618,66,249144,133,27623,0
"4131","07","2020_07_13_02",49645,179890,229535,78,391485,158,46709,0
"4132","07","2020_07_13_03",48821,174458,223279,65,303964,153,28534,0
"4133","07","2020_07_13_04",48052,163634,211686,58,250142,144,230340,0
"4134","07","2020_07_13_05",47411,153637,201048,71,250143,110,19231,0
"4135","07","2020_07_13_06",46621,153069,199690,71,250143,101,279977,0
"4136","07","2020_07_13_07",51488,146011,197499,79,276946,63,38450,0
"4137","07","2020_07_13_08",47935,148004,195939,79,250137,80,58939,0
"4138","07","2020_07_13_09",48212,151074,199286,78,234059,78,19423,0
"4139","07","2020_07_13_10",50528,159613,210141,74,391458,78,11189,0
"4140","07","2020_07_13_11",54940,171368,226308,78,250137,71,35870,0
"4141","07","2020_07_13_12",57854,180642,238496,73,250138,72,83006,0
"4142","07","2020_07_13_13",60275,184678,244953,82,250140,72,14512,0
"4143","07","2020_07_13_14",59756,184334,244090,72,329032,84,60974,0
"4144","07","2020_07_13_15",61868,190320,252188,72,329031,81,151620,0
"4145","07","2020_07_13_16",63425,195406,258831,77,234012,83,91222,0
"4146","07","2020_07_13_17",62374,192914,255288,78,249093,83,83349,0
"4147","07","2020_07_13_18",61230,191404,252634,81,249082,88,40080,0
"4148","07","2020_07_13_19",63964,192975,256939,67,234035,85,54544,0
"4149","07","2020_07_13_20",62735,186179,248914,65,328996,76,107572,0
"4150","07","2020_07_13_21",65046,184988,250034,59,328989,73,26988,0
"4151","07","2020_07_13_22",62376,184280,246656,70,357177,85,10300,0
"4152","07","2020_07_13_23",58772,186249,245021,68,249065,111,103040,0
"4153","07","2020_07_14_00",56271,191589,247860,84,389591,127,26634,0
"4154","07","2020_07_14_01",54461,190515,244976,70,391371,145,16452,0
"4155","07","2020_07_14_02",52038,185947,237985,43,326659,139,25212,0
"4156","07","2020_07_14_03",49564,179076,228640,61,250116,159,164745,0
"4157","07","2020_07_14_04",45031,151142,196173,58,326476,115,60176,0
"4158","07","2020_07_14_05",45327,144689,190016,45,250113,91,5912,0
"4159","07","2020_07_14_06",51230,150733,201963,68,234727,60,72784,0
"4160","07","2020_07_14_07",24688,65017,89705,19,250103,22,90,0
"4161","07","2020_07_14_08",57694,135685,193379,80,328907,22,90002,0
"4162","07","2020_07_14_09",57418,138695,196113,73,234709,22,19656,0
"4163","07","2020_07_14_10",59768,147039,206807,76,250104,23,41498,0
"4164","07","2020_07_14_11",62500,168767,231267,89,250105,38,34010,0
"4165","07","2020_07_14_12",56158,157296,213454,59,250105,40,21902,0
"4166","07","2020_07_14_13",63727,173785,237512,75,328874,38,19246,0
"4167","07","2020_07_14_14",51713,142354,194067,68,224935,30,8837,0
"4168","07","2020_07_14_15",67838,182239,250077,85,250105,37,23866,0
"4169","07","2020_07_14_16",62227,170457,232684,69,250106,38,18727,0
"4170","07","2020_07_14_17",62420,178423,240843,71,250104,48,37939,0
"4171","07","2020_07_14_18",29410,93611,123021,26,224935,43,62,0
"4172","07","2020_07_14_19",29577,95154,124731,27,250101,45,74,0
"4173","07","2020_07_14_20",57752,175658,233410,78,234734,69,68837,0
"4174","07","2020_07_14_21",59637,177310,236947,67,248921,65,267151,0
"4175","07","2020_07_14_22",58831,178454,237285,80,391248,69,385338,0
"4176","07","2020_07_14_23",48714,161110,209824,49,328796,96,11614,0
"4177","07","2020_07_15_00",55616,183564,239180,71,328780,120,9723,0
"4178","07","2020_07_15_01",50157,174031,224188,38,250084,147,157748,0
"4179","07","2020_07_15_02",49253,179317,228570,51,290766,172,26097,0
"4180","07","2020_07_15_03",46091,173424,219515,61,325234,214,732158,0
"4181","07","2020_07_15_04",45200,167121,212321,54,249751,211,12126,0
"4182","07","2020_07_15_05",45901,158304,204205,72,230962,145,8387,0
"4183","07","2020_07_15_06",53456,152519,205975,71,231365,66,14222,0
"4184","07","2020_07_15_07",62473,143678,206151,70,357022,30,11366,0
"4185","07","2020_07_15_08",56529,140485,197014,64,250081,30,25968,0
"4186","07","2020_07_15_09",57316,140529,197845,69,250078,26,10617,0
"4187","07","2020_07_15_10",55772,151785,207557,90,328716,40,48015,0
"4188","07","2020_07_15_11",54846,159407,214253,88,325260,47,34444,0
"4189","07","2020_07_15_12",58044,176725,234769,76,325490,68,48511,0
"4190","07","2020_07_15_13",61782,191620,253402,71,303749,81,109124,0
"4191","07","2020_07_15_14",56198,174778,230976,62,228140,83,340099,0
"4192","07","2020_07_15_15",59289,182686,241975,72,250079,86,46748,0
"4193","07","2020_07_15_16",60422,188541,248963,64,325233,92,26760,0
"4194","07","2020_07_15_17",57992,188426,246418,61,250093,108,42858,0
"4195","07","2020_07_15_18",52285,174302,226587,56,231375,114,566855,0
"4196","07","2020_07_15_19",58785,192285,251070,69,250086,121,59572,0
"4197","07","2020_07_15_20",25536,98518,124054,25,303726,112,242,0
"4198","07","2020_07_15_21",59092,181369,240461,80,250094,96,20496,0
"4199","07","2020_07_15_22",51750,180216,231966,72,250093,149,8122,0
"4200","07","2020_07_15_23",47218,180005,227223,70,250093,224,10674,0
"4201","07","2020_07_16_00",49111,176206,225317,66,249867,197,180161,0
"4202","07","2020_07_16_01",48500,176012,224512,73,250096,175,34056,0
"4203","07","2020_07_16_02",48236,178590,226826,48,230989,193,21619,0
"4204","07","2020_07_16_03",45161,172580,217741,50,231312,218,75484,0
"4205","07","2020_07_16_04",44481,166680,211161,54,303708,184,57876,0
"4206","07","2020_07_16_05",43338,155898,199236,50,234760,146,44652,0
"4207","07","2020_07_16_06",45499,146521,192020,55,325064,74,18193,0
"4208","07","2020_07_16_07",55854,139174,195028,82,250098,29,8319,0
"4209","07","2020_07_16_08",52910,136012,188922,79,250097,26,8656,0
"4210","07","2020_07_16_09",54913,136528,191441,78,249715,23,81354,0
"4211","07","2020_07_16_10",57700,147530,205230,77,249899,28,109181,0
"4212","07","2020_07_16_11",56461,157127,213588,88,234800,40,23844,0
"4213","07","2020_07_16_12",26531,86188,112719,33,250097,48,108,0
"4214","07","2020_07_16_13",59002,174017,233019,74,326402,55,19429,0
"4215","07","2020_07_16_14",59526,182489,242015,79,303678,74,221909,0
"4216","07","2020_07_16_15",63436,185391,248827,77,250099,62,18003,0
"4217","07","2020_07_16_16",57698,170206,227904,63,303674,60,13831,0
"4218","07","2020_07_16_17",59222,173353,232575,86,249621,60,55038,0
"4219","07","2020_07_16_18",58635,174757,233392,71,249688,65,385388,0
"4220","07","2020_07_16_19",62254,182866,245120,80,325241,71,44122,0
"4221","07","2020_07_16_20",53824,159987,213811,59,249851,67,60465,0
"4222","07","2020_07_16_21",54506,160276,214782,78,250109,64,123443,0
"4223","07","2020_07_16_22",55203,162986,218189,64,250110,72,28644,0
"4224","07","2020_07_16_23",50364,158766,209130,57,224979,86,37670,0
"4225","07","2020_07_17_00",51917,163421,215338,67,389820,89,18263,0
"4226","07","2020_07_17_01",50599,167484,218083,66,326959,113,56302,0
"4227","07","2020_07_17_02",50915,173444,224359,67,325335,121,44484,0
"4228","07","2020_07_17_03",46987,162110,209097,72,247158,148,14680,0
"4229","07","2020_07_17_04",50454,163436,213890,69,250106,123,24657,0
"4230","07","2020_07_17_05",46719,151214,197933,64,234767,110,35387,0
"4231","07","2020_07_17_06",50623,148286,198909,70,326782,63,9563,0
"4232","07","2020_07_17_07",55912,139118,195030,68,250100,37,13118,0
"4233","07","2020_07_17_08",53130,136850,189980,80,234793,28,22402,0
"4234","07","2020_07_17_09",56264,137351,193615,79,249831,24,31951,0
"4235","07","2020_07_17_10",57215,141224,198439,80,303636,23,8832,0
"4236","07","2020_07_17_11",27240,83560,110800,36,221089,34,312,0
"4237","07","2020_07_17_12",59872,168129,228001,75,325083,47,24212,0
"4238","07","2020_07_17_13",56898,162119,219017,71,224941,54,19598,0
"4239","07","2020_07_17_14",60131,170880,231011,77,249758,57,42448,0
"4240","07","2020_07_17_15",60646,178000,238646,83,250100,55,7350,0
"4241","07","2020_07_17_16",57422,170183,227605,70,250101,58,29919,0
"4242","07","2020_07_17_17",62906,184823,247729,75,249913,58,152802,0
"4243","07","2020_07_17_18",56029,163744,219773,79,250102,53,6516,0
"4244","07","2020_07_17_19",62046,177905,239951,107,250102,55,66165,0
"4245","07","2020_07_17_20",56017,162269,218286,81,250102,57,16732,0
"4246","07","2020_07_17_21",56283,170865,227148,74,328360,73,84310,0
"4247","07","2020_07_17_22",59554,182297,241851,86,250101,82,189276,0
"4248","07","2020_07_17_23",57167,175585,232752,86,250102,87,64928,0
"4249","07","2020_07_18_00",54916,171882,226798,90,234099,89,29380,0
"4250","07","2020_07_18_01",52576,171133,223709,93,503507,98,10005,0
"4251","07","2020_07_18_02",50775,167405,218180,74,249123,108,15833,0
"4252","07","2020_07_18_03",48315,158833,207148,74,324399,113,8817,0
"4253","07","2020_07_18_04",46591,145126,191717,57,250102,101,37316,0
"4254","07","2020_07_18_05",44595,132682,177277,65,250103,69,8874,0
"4255","07","2020_07_18_06",43518,125389,168907,81,390905,49,17072,0
"4256","07","2020_07_18_07",49469,118092,167561,74,328291,28,6394,0
"4257","07","2020_07_18_08",45502,115031,160533,74,328283,28,26787,0
"4258","07","2020_07_18_09",46330,118463,164793,72,390894,31,18055,0
"4259","07","2020_07_18_10",48749,130271,179020,89,250091,43,93350,0
"4260","07","2020_07_18_11",52210,142842,195052,79,250095,43,35275,0
"4261","07","2020_07_18_12",55518,153262,208780,111,390894,42,12750,0
"4262","07","2020_07_18_13",57854,160623,218477,89,250096,43,7367,0
"4263","07","2020_07_18_14",58627,166657,225284,84,250099,52,12486,0
"4264","07","2020_07_18_15",60528,170844,231372,130,328249,55,41449,0
"4265","07","2020_07_18_16",60255,167848,228103,108,328247,52,202417,0
"4266","07","2020_07_18_17",52381,148289,200670,87,328246,54,41746,0
"4267","07","2020_07_18_18",57053,164253,221306,96,234123,58,93109,0
"4268","07","2020_07_18_19",55947,162996,218943,114,250106,69,21589,0
"4269","07","2020_07_18_20",54475,166354,220829,75,438719,88,64532,0
"4270","07","2020_07_18_21",53019,169282,222301,88,271241,99,95502,0
"4271","07","2020_07_18_22",51944,170168,222112,76,356692,115,54160,0
"4272","07","2020_07_18_23",49926,167253,217179,72,328214,132,35762,0
"4273","07","2020_07_19_00",48507,167902,216409,82,324714,164,58439,0
"4274","07","2020_07_19_01",48494,167735,216229,91,250113,159,67492,0
"4275","07","2020_07_19_02",48009,167810,215819,77,250113,153,4966,0
"4276","07","2020_07_19_03",47391,160200,207591,82,249159,131,23072,0
"4277","07","2020_07_19_04",45789,154745,200534,71,250113,121,91448,0
"4278","07","2020_07_19_05",43516,146012,189528,71,328175,110,340945,0
"4279","07","2020_07_19_06",42921,138377,181298,51,249083,85,66038,0
"4280","07","2020_07_19_07",47556,136856,184412,64,324338,47,5536,0
"4281","07","2020_07_19_08",45348,136111,181459,54,328157,44,9956,0
"4282","07","2020_07_19_09",46106,135051,181157,104,230571,41,17827,0
"4283","07","2020_07_19_10",47234,141098,188332,68,271296,45,14552,0
"4284","07","2020_07_19_11",49930,153017,202947,77,250109,56,30110,0
"4285","07","2020_07_19_12",53702,162359,216061,86,250110,61,19497,0
"4286","07","2020_07_19_13",57071,176977,234048,87,324374,75,28987,0
"4287","07","2020_07_19_14",57507,178941,236448,84,328139,72,11001,0
"4288","07","2020_07_19_15",60061,180044,240105,83,250116,68,40106,0
"4289","07","2020_07_19_16",60637,180137,240774,78,250115,60,37981,0
"4290","07","2020_07_19_17",60818,174528,235346,79,390810,52,566337,0
"4291","07","2020_07_19_18",60962,167395,228357,85,249124,45,352715,0
"4292","07","2020_07_19_19",58397,164450,222847,76,390799,51,95584,0
"4293","07","2020_07_19_20",57862,162732,220594,102,328081,56,66384,0
"4294","07","2020_07_19_21",55881,163000,218881,81,328087,58,168727,0
"4295","07","2020_07_19_22",55155,162775,217930,89,290414,63,97774,0
"4296","07","2020_07_19_23",53416,161040,214456,83,246397,73,44882,0
"4297","07","2020_07_20_00",48617,152764,201381,70,249122,93,26544,0
"4298","07","2020_07_20_01",47506,152925,200431,79,328064,104,60358,0
"4299","07","2020_07_20_02",45335,155037,200372,57,303479,142,140627,0
"4300","07","2020_07_20_03",43499,153903,197402,57,250106,177,27999,0
"4301","07","2020_07_20_04",43412,144695,188107,53,249170,145,18981,0
"4302","07","2020_07_20_05",43616,136909,180525,34,328039,97,47409,0
"4303","07","2020_07_20_06",45983,131543,177526,73,232587,61,26487,0
"4304","07","2020_07_20_07",50874,123498,174372,65,354431,33,37666,0
"4305","07","2020_07_20_08",49463,121373,170836,82,246453,29,7541,0
"4306","07","2020_07_20_09",50844,126916,177760,73,224683,30,50914,0
"4307","07","2020_07_20_10",51421,136123,187544,82,249124,39,12330,0
"4308","07","2020_07_20_11",52589,145875,198464,70,234141,45,10279,0
"4309","07","2020_07_20_12",57263,154252,211515,73,230556,42,402519,0
"4310","07","2020_07_20_13",60122,158627,218749,76,237831,47,62567,0
"4311","07","2020_07_20_14",62800,164116,226916,72,234145,49,107173,0
"4312","07","2020_07_20_15",61442,164015,225457,56,356574,49,89541,0
"4313","07","2020_07_20_16",61488,164783,226271,69,230565,47,57003,0
"4314","07","2020_07_20_17",60129,163984,224113,71,234133,53,61777,0
"4315","07","2020_07_20_18",58979,162365,221344,60,249125,44,225061,0
"4316","07","2020_07_20_19",58364,164381,222745,71,327968,56,39790,0
"4317","07","2020_07_20_20",60786,165056,225842,67,324413,73,126412,0
"4318","07","2020_07_20_21",57958,165216,223174,60,327957,78,132196,0
"4319","07","2020_07_20_22",56891,161350,218241,65,237837,80,61752,0
"4320","07","2020_07_20_23",49884,146527,196411,60,250096,95,157873,0
"4321","07","2020_07_21_00",41638,126683,168321,53,230608,130,78206,0
"4322","07","2020_07_21_01",42027,127597,169624,58,302262,116,35788,0
"4323","07","2020_07_21_02",53596,162591,216187,85,234231,83,8732,0
"4324","07","2020_07_21_03",52145,156427,208572,77,390694,78,24084,0
"4325","07","2020_07_21_04",50835,145245,196080,72,290329,62,24027,0
"4326","07","2020_07_21_05",49892,136617,186509,51,290328,46,29631,0
"4327","07","2020_07_21_06",51905,131147,183052,89,324750,29,255680,0
"4328","07","2020_07_21_07",56797,128320,185117,71,327873,17,18483,0
"4329","07","2020_07_21_08",54260,124736,178996,72,327853,17,37684,0
"4330","07","2020_07_21_09",54369,134195,188564,72,327848,24,13900,0
"4331","07","2020_07_21_10",56420,137767,194187,80,246739,22,16998,0
"4332","07","2020_07_21_11",58634,144095,202729,88,390668,26,12358,0
"4333","07","2020_07_21_12",63179,157281,220460,79,324595,26,220899,0
"4334","07","2020_07_21_13",62704,159277,221981,81,232534,31,119136,0
"4335","07","2020_07_21_14",63631,162165,225796,89,249453,31,19096,0
"4336","07","2020_07_21_15",68406,171012,239418,94,327817,27,39387,0
"4337","07","2020_07_21_16",68102,173828,241930,84,388844,25,13570,0
"4338","07","2020_07_21_17",66666,167804,234470,85,250088,24,89834,0
"4339","07","2020_07_21_18",66348,166222,232570,103,246610,25,129809,0
"4340","07","2020_07_21_19",63743,168159,231902,90,389006,31,89885,0
"4341","07","2020_07_21_20",62281,167854,230135,79,250071,35,269171,0
"4342","07","2020_07_21_21",64717,177886,242603,73,224811,40,31806,0
"4343","07","2020_07_21_22",62098,175707,237805,69,394202,46,50757,0
"4344","07","2020_07_21_23",61188,173387,234575,97,246831,53,16927,0
"4345","07","2020_07_22_00",56452,167598,224050,84,271434,70,238404,0
"4346","07","2020_07_22_01",52460,159987,212447,93,390617,81,5957,0
"4347","07","2020_07_22_02",50851,161396,212247,75,390605,94,44937,0
"4348","07","2020_07_22_03",49245,155141,204386,58,324488,91,17718,0
"4349","07","2020_07_22_04",47511,147252,194763,67,250039,87,34493,0
"4350","07","2020_07_22_05",46599,136813,183412,63,249254,65,12739,0
"4351","07","2020_07_22_06",48254,127614,175868,68,327685,42,16701,0
"4352","07","2020_07_22_07",54995,120090,175085,66,356421,20,345324,0
"4353","07","2020_07_22_08",51475,121239,172714,86,324963,22,18672,0
"4354","07","2020_07_22_09",52354,124318,176672,99,234360,21,12759,0
"4355","07","2020_07_22_10",54902,132370,187272,82,224709,23,34565,0
"4356","07","2020_07_22_11",58052,146914,204966,86,249458,28,23481,0
"4357","07","2020_07_22_12",62149,153395,215544,116,250021,27,139991,0
"4358","07","2020_07_22_13",65078,158347,223425,76,390556,25,15055,0
"4359","07","2020_07_22_14",67181,160661,227842,91,230811,25,221325,0
"4360","07","2020_07_22_15",66132,164726,230858,100,234303,29,77851,0
"4361","07","2020_07_22_16",65565,165807,231372,89,230754,31,15976,0
"4362","07","2020_07_22_17",66001,161936,227937,89,245900,29,33752,0
"4363","07","2020_07_22_18",65374,160372,225746,71,234191,25,15115,0
"4364","07","2020_07_22_19",65548,162039,227587,71,390537,29,411116,0
"4365","07","2020_07_22_20",65371,158139,223510,99,234399,28,18884,0
"4366","07","2020_07_22_21",64596,160621,225217,83,324853,33,20047,0
"4367","07","2020_07_22_22",61797,166492,228289,73,324562,45,208950,0
"4368","07","2020_07_22_23",57630,161225,218855,69,324541,57,10705,0
"4369","07","2020_07_23_00",56318,161735,218053,80,230622,68,16444,0
"4370","07","2020_07_23_01",54839,160245,215084,64,390510,63,10486,0
"4371","07","2020_07_23_02",52995,156426,209421,82,394006,69,34204,0
"4372","07","2020_07_23_03",51453,149461,200914,81,327545,65,65164,0
"4373","07","2020_07_23_04",50276,140228,190504,82,250004,53,31049,0
"4374","07","2020_07_23_05",49626,131515,181141,83,224810,42,9169,0
